id   	 sen_id 	 va_id 	 ori_gold 	 final_gold 	 pred    	 ex_condition  	 worker_decision   	 final_label 	 dataset
3262	1213	6877	tight~AM-MNR~15	tight~AM-MNR~15	tight~AM-MNR~15	main_workflow	solved by compare	tight~AM-MNR~15	SRL_large_scale
3263	1111	6273	I~A0~5	I~A0~5	I~A0~5	main_workflow	solved by filter	I~A0~5	SRL_large_scale
3264	1111	6274	n't~AM-NEG~5	n't~AM-NEG~5	n't~AM-NEG~5	main_workflow	solved by compare	n't~AM-NEG~5	SRL_large_scale
3265	1111	6275	calling anybody~A1~5	calling anybody~A1~5	calling anybody~A1~5	main_workflow	solved by filter	calling anybody~A1~5	SRL_large_scale
3266	1111	6276	I~A0~6	I~A0~6	I~A0~6	main_workflow	solved by filter	I~A0~6	SRL_large_scale
3267	1111	6277	anybody~A1~6	anybody~A1~6	anybody~A1~6	main_workflow	solved by fix	anybody~A1~6	SRL_large_scale
3268	2563	14360	the unseen presence of the other men in the patrol~A1~1	the unseen presence of the other men in the patrol~A1~1	the unseen presence of the other men in the patrol~A1~1	main_workflow	solved by compare	the unseen presence of the other men in the patrol~A1~1	SRL_large_scale
3269	2563	14361	he~A0~1	he~A0~1	he~A0~1	main_workflow	solved by filter	he~A0~1	SRL_large_scale
3270	2563	14363	he~A0~14	he~A0~14	he~A0~14	main_workflow	solved by compare	he~A0~14	SRL_large_scale
3271	2563	14364	mutely united to these nine near - strangers sharing this pinpoint of being with him~A1~14	mutely united to these nine near - strangers sharing this pinpoint of being with him~A1~14	mutely united to these nine near - strangers sharing this pinpoint of being with him~A1~14	main_workflow	solved by compare	mutely united to these nine near - strangers sharing this pinpoint of being with him~A1~14	SRL_large_scale
3272	2563	14365	he~A1~16	he~A1~16	he~A1~16	main_workflow	solved by compare	he~A1~16	SRL_large_scale
3273	2563	14366	mutely~AM-MNR~16	mutely~AM-MNR~16	mutely~AM-MNR~16	main_workflow	solved by filter	mutely~AM-MNR~16	SRL_large_scale
3274	2563	14367	to these nine near - strangers sharing this pinpoint of being with him~A2~16	to these nine near - strangers sharing this pinpoint of being with him~A2~16	to these nine near - strangers sharing this pinpoint of being with him~A2~16	main_workflow	solved by fix	to these nine near - strangers sharing this pinpoint of being with him~A1~16	SRL_large_scale
3275	2563	14368	this pinpoint of being~A1~23	this pinpoint of being~A1~23	this pinpoint of being~A1~23	main_workflow	solved by compare	this pinpoint of being~A1~23	SRL_large_scale
3276	2563	14369	with him~A2~23	with him~A2~23	with him~A2~23	main_workflow	solved by filter	with him~A2~23	SRL_large_scale
3277	1270	7725	We~A0~3	We~A0~3	We~A0~3	main_workflow	solved by filter	We~A0~3	SRL_large_scale
3278	1270	7726	{ Friday 's } market decline~A1~3	{ Friday 's } market decline~A1~3	{ Friday 's } market decline~A1~3	main_workflow	solved by compare	{ Friday 's } market decline~A1~3	SRL_large_scale
3279	1270	7728	none_of_the_above	none_of_the_above	We~A0~11	main_workflow	solved by compare	We~A0~11	SRL_large_scale
3280	1270	7729	a buying opportunity~A1~11	a buying opportunity~A1~11	a buying opportunity~A1~11	main_workflow	solved by compare	a buying opportunity~A1~11	SRL_large_scale
3281	1270	7731	We view { Friday 's } market decline as offering us a buying opportunity as long - term investors~A1~30	We view { Friday 's } market decline as offering us a buying opportunity as long - term investors~A1~30	We view { Friday 's } market decline as offering us a buying opportunity as long - term investors~A1~30	main_workflow	solved by compare	We view { Friday 's } market decline as offering us a buying opportunity as long - term investors~A1~30	SRL_large_scale
3282	1270	7732	a recording at Gabelli & Co. funds~A0~30	a recording at Gabelli & Co. funds~A0~30	a recording at Gabelli & Co. funds~A0~30	main_workflow	solved by filter	a recording at Gabelli & Co. funds~A0~30	SRL_large_scale
3283	1270	7733	over the weekend~AM-TMP~30	over the weekend~AM-TMP~30	over the weekend~AM-TMP~30	main_workflow	solved by filter	over the weekend~AM-TMP~30	SRL_large_scale
3284	189	1145	The ( strong ) dollar~A2~7	The ( strong ) dollar~A0~7	The ( strong ) dollar~A0~7	main_workflow	solved by filter	The ( strong ) dollar~A0~7	SRL_large_scale
3285	189	1146	Pfizer~A1~7	Pfizer~A1~7	Pfizer~A1~7	main_workflow	solved by filter	Pfizer~A1~7	SRL_large_scale
3286	189	1147	a lot~AM-MNR~7	a lot~AM-MNR~7	a lot~AM-MNR~7	main_workflow	solved by compare	a lot~AM-MNR~7	SRL_large_scale
3287	189	1148	too~AM-DIS~7	too~AM-DIS~7	too~AM-DIS~7	main_workflow	solved by compare	too~AM-DIS~7	SRL_large_scale
3288	189	1149	The ( strong ) dollar hurt Pfizer a lot , too~A1~17	The ( strong ) dollar hurt Pfizer a lot , too~A1~17	The ( strong ) dollar hurt Pfizer a lot , too~A1~17	main_workflow	solved by compare	The ( strong ) dollar hurt Pfizer a lot , too~A1~17	SRL_large_scale
3289	189	1150	Mr. Sweig~A0~17	Mr. Sweig~A0~17	Mr. Sweig~A0~17	main_workflow	solved by filter	Mr. Sweig~A0~17	SRL_large_scale
3290	1605	9145	Companies~A0~2	Companies~A0~2	Companies~A0~2	main_workflow	solved by compare	Companies~A0~2	SRL_large_scale
3291	1605	9146	capacity~A1~2	capacity~A1~2	capacity~A1~2	main_workflow	solved by filter	capacity~A1~2	SRL_large_scale
3292	1605	9147	furiously~AM-MNR~2	furiously~AM-MNR~2	furiously~AM-MNR~2	main_workflow	solved by compare	furiously~AM-MNR~2	SRL_large_scale
3293	1654	9457	they~A1~14	they~A1~14	they~A1~14	main_workflow	solved by compare	they~A1~14	SRL_large_scale
3294	1654	9458	n't~AM-NEG~14	n't~AM-NEG~14	n't~AM-NEG~14	main_workflow	solved by filter	n't~AM-NEG~14	SRL_large_scale
3295	1654	9460	any bedrooms~A1~16	any bedrooms~A1~16	any bedrooms~A1~16	main_workflow	solved by compare	any bedrooms~A1~16	SRL_large_scale
3296	1993	11343	it~A1~14	it~A1~14	it~A1~14	main_workflow	solved by fix	it~A1~14	SRL_large_scale
3297	1993	11344	by both blacks and Jews~A0~14	by both blacks and Jews~A0~14	by both blacks and Jews~A0~14	main_workflow	solved by compare	by both blacks and Jews~A0~14	SRL_large_scale
3298	1993	11345	on the minstrel and vaudeville stage~AM-LOC~14	on the minstrel and vaudeville stage~AM-LOC~14	on the minstrel and vaudeville stage~AM-LOC~14	main_workflow	solved by compare	on the minstrel and vaudeville stage~AM-LOC~14	SRL_large_scale
3299	1993	11347	their white and gentile audiences along with themselves~A1~30	their white and gentile audiences along with themselves~A1~30	their white and gentile audiences along with themselves~A1~30	main_workflow	solved by filter	their white and gentile audiences along with themselves~A1~30	SRL_large_scale
3300	2527	14142	Closer still~AM-LOC~9	Closer still~AM-LOC~9	Closer still~AM-LOC~9	main_workflow	solved by filter	Closer still~AM-LOC~9	SRL_large_scale
3301	2527	14143	regular barricades of barbed wire~A1~9	regular barricades of barbed wire~A1~9	regular barricades of barbed wire~A1~9	main_workflow	solved by compare	regular barricades of barbed wire~A1~9	SRL_large_scale
3302	2527	14144	on timber supports~A2~9	on timber supports~A2~9	on timber supports~AM-LOC~9	main_workflow	solved by compare	on timber supports~AM-LOC~9	SRL_large_scale
3303	2553	14291	I~A0~5	I~A0~5	I~A0~5	main_workflow	solved by filter	I~A0~5	SRL_large_scale
3304	2553	14292	we just ca n't go ahead and disarm the Germans and pull down our own defenses~A1~5	we just ca n't go ahead and disarm the Germans and pull down our own defenses~A1~5	we just ca n't go ahead and disarm the Germans and pull down our own defenses~A1~5	main_workflow	solved by compare	we just ca n't go ahead and disarm the Germans and pull down our own defenses~A1~5	SRL_large_scale
3305	2553	14293	we~A0~10	we~A0~10	we~A0~10	main_workflow	solved by compare	we~A0~10	SRL_large_scale
3306	2553	14295	we just ca n't go ahead and disarm the Germans and pull down our own defenses~AM-MOD~10	we just ca n't go ahead and disarm the Germans and pull down our own defenses~AM-MOD~10	we just ca n't go ahead and disarm the Germans and pull down our own defenses~AM-MOD~10	main_workflow	solved by compare	we just ca n't go ahead and disarm the Germans and pull down our own defenses~AM-MOD~10	SRL_large_scale
3307	2553	14296	n't~AM-NEG~10	n't~AM-NEG~10	n't~AM-NEG~10	main_workflow	solved by compare	n't~AM-NEG~10	SRL_large_scale
3308	2553	14297	ahead~A2~10	ahead~A2~10	ahead~A2~10	main_workflow	solved by fix	ahead~A2~10	SRL_large_scale
3309	2553	14298	we just ca n't go ahead and disarm the Germans and pull down our own defenses~AM-MOD~13	we just ca n't go ahead and disarm the Germans and pull down our own defenses~AM-MOD~13	we just ca n't go ahead and disarm the Germans and pull down our own defenses~AM-MOD~13	main_workflow	solved by compare	we just ca n't go ahead and disarm the Germans and pull down our own defenses~AM-MOD~13	SRL_large_scale
3310	2553	14299	the Germans~A1~13	the Germans~A1~13	the Germans~A1~13	main_workflow	solved by compare	the Germans~A1~13	SRL_large_scale
3311	2553	14300	down~A2~17	down~A2~17	down~A2~17	main_workflow	solved by compare	down~A2~17	SRL_large_scale
3312	2553	14301	our own defenses~A1~17	our own defenses~A1~17	our own defenses~A1~17	main_workflow	solved by filter	our own defenses~A1~17	SRL_large_scale
3313	1256	7166	The dissenters of the Warren Court~A0~10	The dissenters of the Warren Court~A0~10	The dissenters of the Warren Court~A0~10	main_workflow	solved by compare	The dissenters of the Warren Court~A0~10	SRL_large_scale
3314	1256	7167	often~AM-TMP~10	often~AM-TMP~10	often~AM-TMP~10	main_workflow	solved by compare	often~AM-TMP~10	SRL_large_scale
3315	1256	7168	a legal legacy that they inherited~A1~10	a legal legacy that they inherited~A1~10	a legal legacy that they inherited~A1~10	main_workflow	solved by compare	a legal legacy that they inherited~A1~10	SRL_large_scale
3316	1256	7169	a legal legacy that they inherited~A1~16	a legal legacy that they inherited~A1~16	a legal legacy that they inherited~A1~16	main_workflow	solved by compare	a legal legacy that they inherited~A1~16	SRL_large_scale
3317	1256	7171	they~A0~16	they~A0~16	they~A0~16	main_workflow	solved by compare	they~A0~16	SRL_large_scale
3318	1256	7172	`` The dissenters of the Warren Court were often defending a legal legacy that they inherited `` but the dissenters today are defending a legacy that they created .~A1~19	`` The dissenters of the Warren Court were often defending a legal legacy that they inherited `` but the dissenters today are defending a legacy that they created .~A1~19	`` The dissenters of the Warren Court were often defending a legal legacy that they inherited `` but the dissenters today are defending a legacy that they created .~A1~19	main_workflow	solved by filter	`` The dissenters of the Warren Court were often defending a legal legacy that they inherited `` but the dissenters today are defending a legacy that they created .~A1~19	SRL_large_scale
3319	1256	7173	the dissenters today~A0~38	the dissenters today~A0~38	the dissenters today~A0~38	main_workflow	solved by compare	the dissenters today~A0~38	SRL_large_scale
3320	1256	7174	a legacy that they created~A1~38	a legacy that they created~A1~38	a legacy that they created~A1~38	main_workflow	solved by filter	a legacy that they created~A1~38	SRL_large_scale
3321	1256	7175	a legacy that they created~A1~43	a legacy that they created~A1~43	a legacy that they created~A1~43	main_workflow	solved by compare	a legacy that they created~A1~43	SRL_large_scale
3322	1256	7177	they~A0~43	they~A0~43	they~A0~43	main_workflow	solved by compare	they~A0~43	SRL_large_scale
3323	610	3506	none_of_the_above	none_of_the_above	Hooker 's philosophy~A0~6	main_workflow	solved by fix	none_of_the_above	SRL_large_scale
3324	1745	9990	I~A0~4	I~A0~4	I~A0~4	main_workflow	solved by compare	I~A0~4	SRL_large_scale
3325	1745	9991	not~AM-NEG~4	not~AM-NEG~4	not~AM-NEG~4	main_workflow	solved by filter	not~AM-NEG~4	SRL_large_scale
3326	1745	9992	that the producers start putting together episodes about topics like the Catholic - Jewish dispute over the Carmelite convent at Auschwitz~A1~4	that the producers start putting together episodes about topics like the Catholic - Jewish dispute over the Carmelite convent at Auschwitz~A1~4	that the producers start putting together episodes about topics like the Catholic - Jewish dispute over the Carmelite convent at Auschwitz~A1~4	main_workflow	solved by compare	that the producers start putting together episodes about topics like the Catholic - Jewish dispute over the Carmelite convent at Auschwitz~A1~4	SRL_large_scale
3327	1745	9993	the producers~A0~8	the producers~A0~8	the producers~A0~8	main_workflow	solved by filter	the producers~A0~8	SRL_large_scale
3328	1745	9994	putting together episodes about topics like the Catholic - Jewish dispute over the Carmelite convent at Auschwitz~A1~8	putting together episodes about topics like the Catholic - Jewish dispute over the Carmelite convent at Auschwitz~A1~8	putting together episodes about topics like the Catholic - Jewish dispute over the Carmelite convent at Auschwitz~A1~8	main_workflow	solved by filter	putting together episodes about topics like the Catholic - Jewish dispute over the Carmelite convent at Auschwitz~A1~8	SRL_large_scale
3329	1745	9995	the producers~A0~9	the producers~A0~9	the producers~A0~9	main_workflow	solved by compare	the producers~A0~9	SRL_large_scale
3330	1745	9996	together~A2~9	together~A2~9	together~A2~9	main_workflow	solved by compare	together~A2~9	SRL_large_scale
3331	1745	9997	episodes about topics like the Catholic - Jewish dispute over the Carmelite convent at Auschwitz~A1~9	episodes about topics like the Catholic - Jewish dispute over the Carmelite convent at Auschwitz~A1~9	episodes about topics like the Catholic - Jewish dispute over the Carmelite convent at Auschwitz~A1~9	main_workflow	solved by filter	episodes about topics like the Catholic - Jewish dispute over the Carmelite convent at Auschwitz~A1~9	SRL_large_scale
3332	2554	14302	`` Eloise ''~A2~14	`` Eloise ''~A2~14	`` Eloise ''~A2~14	main_workflow	solved by compare	`` Eloise ''~A2~14	SRL_large_scale
3333	518	2958	The trend toward lower rents~A1~7	The trend toward lower rents~A1~7	The trend toward lower rents~A1~7	main_workflow	solved by compare	The trend toward lower rents~A1~7	SRL_large_scale
3334	518	2959	The trend toward lower rents may seem surprising given that some communities in New York are bemoaning the loss of favorite local businesses to high rents .~AM-MOD~7	The trend toward lower rents may seem surprising given that some communities in New York are bemoaning the loss of favorite local businesses to high rents .~AM-MOD~7	The trend toward lower rents may seem surprising given that some communities in New York are bemoaning the loss of favorite local businesses to high rents .~AM-MOD~7	main_workflow	solved by compare	The trend toward lower rents may seem surprising given that some communities in New York are bemoaning the loss of favorite local businesses to high rents .~AM-MOD~7	SRL_large_scale
